Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
106	-0.19714274	12.669437	6.11	-31.18	251.14285	-1.4273789	1.5645556	3.246505	-2.86361	428000	1.1175871e-08	6.6828437	-0.0059952047	-0.7885783	0.47158068	0.008863047	0.13275	79.0	2523.5656917095184
107	0.39300004	9.444234	8.92	-24.47	273.9	-0.30089417	1.7707113	3.9021046	-2.990472	432000	-1.1175871e-08	9.241035	-0.002587041	-1.3545752	0.4763978	0.015331671	0.17774999	3.0	2548.52822971344
108	4.516667	1.4824018	6.84	2.07	126.4	0.40010852	1.5791525	4.7809386	-2.5795386	436000	-2.2351742e-08	15.121853	-0.0071619353	-5.624879	0.47641438	0.008103101	0.101500005	79.0	2574.7487246990204
109	5.904706	1.7253613	9.42	3.45	104.411766	2.0507188	1.3740375	5.453915	-2.843607	440000	-7.450581e-09	17.810978	-0.0048464276	-10.038504	0.4802063	0.010796663	0.078	79.0	2603.798602581024
110	-13.615001	20.087143	8.22	-37.86	544.75	0.745465	1.8159972	6.1035867	-2.6380486	444000	2.9802322e-08	13.165988	-0.0063016415	-10.574278	0.47315434	0.009969026	0.0955	79.0	2626.7232122421265
111	4.2599998	2.4915376	8.84	0.19	124.1	-2.231171	2.6326585	5.1368475	-5.4491873	448000	7.450581e-09	14.511483	-0.0047011394	-7.183181	0.46807575	0.012093734	0.095	79.0	2651.4505565166473
112	2.3249998	9.372863	9.35	-32.83	185.625	0.4312524	3.027116	7.061533	-4.69115	452000	-1.4901161e-08	17.674232	-0.00517106	-8.892403	0.45157108	0.0077627534	0.072	79.0	2678.202264070511
113	0.79272723	9.175633	7.49	-27.09	240.72728	0.92339367	2.395236	6.647802	-2.3338568	456000	3.7252903e-09	8.915671	-0.005438373	-1.5685737	0.44862306	0.009063158	0.08975	79.0	2702.4697716236115
114	2.4746668	11.747178	8.96	-39.87	180.73334	1.2232436	2.4355462	6.331882	-2.3668194	460000	-2.9802322e-08	25.337372	-0.0036320656	-14.23616	0.44306278	0.0071174083	0.076749995	79.0	2725.873053789139
115	-2.3860002	13.366417	6.69	-31.75	303.2	1.1358281	1.9600908	5.7704625	-3.14946	464000	7.450581e-09	13.503672	0.002237279	-9.010595	0.4350472	0.023045432	0.325	2.0	2747.9811341762543
116	3.864167	2.9500945	8.2	-1.47	171.25	1.0296134	2.8662505	6.679144	-3.7713482	468000	-1.0244548e-08	15.149677	-0.004654502	-5.639033	0.4349189	0.004555214	0.0465	79.0	2768.345366716385
117	4.1925	1.9146817	8.45	0.78	151.0	0.9019604	2.5622575	5.2248664	-2.8747175	472000	2.2351742e-08	21.863697	-0.005203318	-10.578664	0.4302455	0.0073602954	0.0895	79.0	2789.797674179077
